track_length,true_eps,fitted_eps_median
5,0.8,0.19071415717343004
5,0.8,0.21317983869171883
5,0.8,0.22348313893701366
5,0.8,0.20235327890736166
5,0.8,0.193965744641118
5,0.8,0.20380837525176962
5,0.8,0.24727363129292104
5,0.8,0.24849260448010937
5,0.8,0.2092148351691194
5,0.8,0.1998302944011524
5,0.8,0.20955048472542348
5,0.8,0.24041918847005372
5,0.8,0.20173566036750368
5,0.8,0.2144486643754653
5,0.8,0.21053072359728225
5,0.8,0.21398354824903204
5,0.8,0.18777154507369082
5,0.8,0.1902275529237139
5,0.8,0.1965105845462426
5,0.8,0.1938974812931581
5,0.8,0.1983687626249645
5,0.8,0.21806699656021838
5,0.8,0.2109634878392187
5,0.8,0.18876924430205438
5,0.8,0.22744818402990863
5,0.8,0.21373403792604612
5,0.8,0.20884188227600212
5,0.8,0.2512326731056692
5,0.8,0.19895279975678654
5,0.8,0.2112974014256535
5,0.8,0.20930723550771602
5,0.8,0.2386947157573489
5,0.8,0.25872251301795374
5,0.8,0.19311561934386073
5,0.8,0.23809032299315472
5,0.8,0.2044104672793223
5,0.8,0.19239214790649517
5,0.8,0.21129216932800815
5,0.8,0.23019988573112138
5,0.8,0.2184155509163339
5,0.8,0.19827379379012333
5,0.8,0.20853248916700962
5,0.8,0.20243705698885617
5,0.8,0.2474686660973655
5,0.8,0.25221254302907303
5,0.8,0.19814138708508006
5,0.8,0.21085910378635114
5,0.8,0.21791464889604661
5,0.8,0.2322034530841343
5,0.8,0.21470424467294033
5,0.8,0.22927015324588496
5,0.8,0.21562863069714094
5,0.8,0.21991208895246123
5,0.8,0.2350521626128168
5,0.8,0.21788065968610415
5,0.8,0.22077862169983786
5,0.8,0.2020802235606592
5,0.8,0.22523363956849576
5,0.8,0.2016806279647525
10,0.0,0.2044531873381341
10,0.0,0.19112527911643978
10,0.0,0.20728389182183604
10,0.0,0.20187202293929185
10,0.0,0.20649350405413086
10,0.0,0.19799827908192114
10,0.0,0.18256076783284889
10,0.0,0.17157733433393968
10,0.0,0.17283432173855584
10,0.0,0.22567901908877586
10,0.0,0.18879738443568755
10,0.0,0.19808166820201656
10,0.0,0.17169133147203686
10,0.0,0.16286830175312839
10,0.0,0.19105106764620716
10,0.0,0.185434158782366
10,0.0,0.2303733860540308
10,0.0,0.16737409238489234
10,0.0,0.177010527809292
10,0.0,0.17126757313505478
10,0.0,0.18673800207919672
10,0.0,0.2073063144231549
10,0.0,0.21619070608684965
10,0.0,0.1835290966787213
10,0.0,0.1808426479736435
10,0.0,0.1917072596268652
10,0.0,0.19732853123258903
10,0.0,0.17967825915741698
10,0.0,0.198675281246533
10,0.0,0.19140988405046705
10,0.0,0.16689963652730244
10,0.0,0.2503745651448639
10,0.0,0.19844778298596472
10,0.0,0.15034921343578184
10,0.0,0.19650292551603424
10,0.0,0.20195507530635523
10,0.0,0.23295011124415166
10,0.0,0.16434605776021308
10,0.0,0.163779969328767
10,0.0,0.16740376306770105
10,0.0,0.20990488722579187
10,0.0,0.218914627937088
10,0.0,0.26987393884219046
10,0.0,0.17741188226190574
10,0.0,0.1922408517322699
10,0.0,0.1952867622280661
10,0.0,0.16125510722907221
10,0.0,0.20357415187867378
10,0.0,0.25713490042008447
10,0.0,0.16789564900692383
10,0.0,0.15215748170992638
10,0.0,0.22319427499747208
10,0.0,0.1929871320578101
10,0.0,0.27052608256460803
10,0.0,0.19387142062593243
10,0.0,0.19330290594010774
10,0.0,0.16667236642249345
10,0.0,0.23433460510588433
10,0.0,0.20839531518361123
10,0.0,0.18394649081516123
10,0.0,0.19748691125252396
10,0.0,0.16717274512511285
10,0.0,0.183286096830434
10,0.0,0.1793649622023839
10,0.0,0.3678612250345588
10,0.0,0.20027782351262832
10,0.0,0.15071385714700009
10,0.0,0.356603849441074
10,0.0,0.17842622659457047
10,0.0,0.20112120436271796
10,0.0,0.17492518432761608
10,0.0,0.19798386141293856
10,0.0,0.27771489639847047
10,0.0,0.17730288265884284
10,0.0,0.1960352429267822
10,0.0,0.1668194696680539
10,0.0,0.15695115460269632
10,0.0,0.246955804773127
10,0.0,0.16905605082296732
10,0.0,0.20548377597418016
10,0.0,0.17668864878094467
10,0.0,0.15286964726489732
10,0.0,0.23961282110287213
10,0.0,0.1823952998084747
10,0.0,0.1949578418012512
10,0.0,0.31994596315069834
10,0.0,0.18756485334453626
10,0.0,0.3216153717337163
10,0.0,0.2124024370117757
10,0.0,0.17359315192866548
10,0.0,0.19034126914550042
10,0.0,0.16566845293564386
10,0.0,0.1768192998579541
10,0.0,0.19199830363209902
10,0.0,0.1736573977605055
10,0.0,0.2175820888774796
10,0.0,0.21324409535502986
10,0.0,0.3307419443395695
10,0.0,0.19938204556756167
10,0.0,0.21534647619238764
10,0.2,0.17879630721203768
10,0.2,0.1884574566724022
10,0.2,0.26726289340690773
10,0.2,0.20345906281471077
10,0.2,0.24332855355684851
